"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time..","zip"
"22704","Lareina Dr 4484, 78745 Austin",NA,"CE","GOOD",63,"GOOD","CSF 9195",FALSE,"WMEEJ3BA4EK734809","austin",-97.77142,30.21857,0,"2015-12-07 20:05:56","78745"
"22740","La Casa Dr 2193, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T255",FALSE,"WMEEJ3BA2AK417878","austin",-97.78042,30.24754,0,"2015-12-07 20:05:56","78704"
"22870","Elmont Dr 4703, 78741 Austin",NA,"CE","UNACCEPTABLE",18,"UNACCEPTABLE","GGG 3720",FALSE,"WMEEJ3BA4FK801474","austin",-97.71629,30.2372,0,"2015-12-07 20:10:56","78741"
"22915","E Oltorf St 4924, 78741 Austin",NA,"CE","UNACCEPTABLE",63,"UNACCEPTABLE","CSF 9065",FALSE,"WMEEJ3BA0EK734533","austin",-97.72156,30.22298,0,"2015-12-07 20:10:56","78741"
"22930","Willow Creek Dr 2069, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4432",FALSE,"WMEEJ3BA2FK799417","austin",-97.72951,30.23185,0,"2015-12-07 20:10:56","78741"
"22943","E 6th St and Brazos St",NA,"CE","GOOD",57,"GOOD","FJC 9787",FALSE,"WMEEJ3BA7FK802439","austin",-97.74129,30.26805,0,"2015-12-07 20:10:56","78701"
"22947","Grover Ave 4871, 78756 Austin",NA,"CE","GOOD",15,"GOOD","FBV 4426",FALSE,"WMEEJ3BAXFK799536","austin",-97.73646,30.31914,0,"2015-12-07 20:10:56","78756"
"23049","Avenue B 4520, 78751 Austin",NA,"CE","GOOD",54,"GOOD","GGG 3722",FALSE,"WMEEJ3BA7FK802943","austin",-97.73088,30.31036,0,"2015-12-07 20:10:56","78751"
"23234","Bowie St 404, 78703 Austin",NA,"CE","GOOD",81,"GOOD","CSF 9196",FALSE,"WMEEJ3BAXEK733812","austin",-97.75338,30.26946,0,"2015-12-07 20:15:56","78703"
"23279","W 6th St 904, 78703 Austin",NA,"CE","GOOD",72,"GOOD","FGZ 8688",FALSE,"WMEEJ3BA6FK802707","austin",-97.7532,30.27134,0,"2015-12-07 20:15:56","78703"
"23469","Del Curto Rd 2466, 78704 Austin",NA,"CE","GOOD",75,"GOOD","FGZ 8677",FALSE,"WMEEJ3BA1FK801948","austin",-97.77595,30.24526,0,"2015-12-07 20:15:56","78704"
"23565","S 1st St 3570, 78704 Austin",NA,"CE","GOOD",93,"GOOD","FHB 1678",FALSE,"WMEEJ3BA9FK802457","austin",-97.7669,30.23103,0,"2015-12-07 20:20:56","78704"
"23592","Chicon St 347, 78702 Austin",NA,"CE","GOOD",81,"GOOD","CZT 1032",FALSE,"WMEEJ3BA3EK748295","austin",-97.72343,30.25946,0,"2015-12-07 20:20:56","78702"
"23895","Tom Green St 3536, 78705 Austin",NA,"CE","GOOD",24,"GOOD","FHB 1327",FALSE,"WMEEJ3BAXFK801754","austin",-97.73157,30.29827,0,"2015-12-07 20:25:56","78705"
"23936","Lydia St 702, 78702 Austin",NA,"CE","GOOD",45,"GOOD","FHB 2861",FALSE,"WMEEJ3BA5FK800771","austin",-97.72878,30.26518,0,"2015-12-07 20:25:56","78702"
"24004","S Lamar Blvd 1560, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8925",FALSE,"WMEEJ3BA6EK735329","austin",-97.76467,30.25217,0,"2015-12-07 20:25:56","78704"
"24115","Esperanza Xing 3147, 78758 Austin",NA,"CE","GOOD",24,"UNACCEPTABLE","FJD 0195",FALSE,"WMEEJ3BA6FK801721","austin",-97.72272,30.39929,0,"2015-12-07 20:30:56","78758"
"24262","Cielo - 2717 S Lamar Blvd - 2 Spaces",NA,"CE","GOOD",60,"GOOD","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.78087,30.24232,0,"2015-12-07 20:30:56","78704"
"24337","The Parking Spot",NA,"CE","GOOD",60,"GOOD","FGZ 9139",FALSE,"WMEEJ3BA5FK800396","austin",-97.67598,30.22049,0,"2015-12-07 20:30:56","78719"
"24399","Fleetwood Dr 3688, 78704 Austin",NA,"CE","GOOD",66,"GOOD","CSF 9069",FALSE,"WMEEJ3BA7EK733766","austin",-97.78236,30.2364,0,"2015-12-07 20:35:57","78704"
"24400","W 9th St 1603, 78703 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4383",FALSE,"WMEEJ3BAXFK799407","austin",-97.76125,30.27749,0,"2015-12-07 20:35:57","78703"
"24523","Clara St 96, 78702 Austin",NA,"CE","GOOD",78,"GOOD","FBV 6124",FALSE,"WMEEJ3BA2FK799028","austin",-97.71787,30.25452,0,"2015-12-07 20:35:57","78702"
"24603","W 13th St 558, 78701 Austin",NA,"CE","GOOD",69,"GOOD","CYL 4629",FALSE,"WMEEJ3BA6EK748789","austin",-97.74526,30.27681,0,"2015-12-07 20:35:57","78701"
"24854","Orchard St 456, 78703 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T295",FALSE,"WMEEJ3BA6AK416751","austin",-97.75934,30.27178,0,"2015-12-07 20:40:57","78703"
"24907","W 5th St 124, 78701 Austin",NA,"CE","GOOD",30,"GOOD","FHB 0246",FALSE,"WMEEJ3BA4FK802043","austin",-97.74348,30.26728,0,"2015-12-07 20:40:57","78701"
"24933","San Marcos St 1078, 78702 Austin",NA,"CE","GOOD",36,"GOOD","CSG 1543",FALSE,"WMEEJ3BA7EK734643","austin",-97.73088,30.26959,0,"2015-12-07 20:40:57","78702"
"24965","W 2nd St 346, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FJD 0194",FALSE,"WMEEJ3BA5FK801886","austin",-97.74711,30.26526,0,"2015-12-07 20:40:57","78701"
"25135","Drake Ave 1644, 78704 Austin",NA,"CE","GOOD",81,"UNACCEPTABLE","CSG 1520",FALSE,"WMEEJ3BA2EK735456","austin",-97.74763,30.24671,0,"2015-12-07 20:45:57","78704"
"25413","W 7th St 271, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4432",FALSE,"WMEEJ3BA2FK799417","austin",-97.74461,30.2695,0,"2015-12-07 20:50:57","78701"
"25468","Toomey Rd 1759, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FJC 9786",FALSE,"WMEEJ3BA0FK802489","austin",-97.76232,30.26522,0,"2015-12-07 20:50:57","78704"
"25973","Brazos St 630, 78701 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4383",FALSE,"WMEEJ3BAXFK799407","austin",-97.74133,30.268,0,"2015-12-07 21:00:58","78701"
"25981","San Gabriel St 2886, 78705 Austin",NA,"CE","GOOD",27,"GOOD","FHB 2825",FALSE,"WMEEJ3BA4FK802818","austin",-97.74692,30.29709,0,"2015-12-07 21:00:58","78705"
"26149","W 7th St 523, 78701 Austin",NA,"CE","GOOD",60,"GOOD","FJC 9790",FALSE,"WMEEJ3BA5FK802066","austin",-97.74722,30.27033,0,"2015-12-07 21:00:58","78701"
"26165","Terrell Hill Dr 655, 78704 Austin",NA,"CE","UNACCEPTABLE",60,"GOOD","FGZ 8812",FALSE,"WMEEJ3BA9FK802345","austin",-97.76438,30.23581,0,"2015-12-07 21:00:58","78704"
"26170","S Lamar Blvd 2253, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T255",FALSE,"WMEEJ3BA2AK417878","austin",-97.77454,30.24728,0,"2015-12-07 21:00:58","78704"
"26353","New York Ave 1938, 78702 Austin",NA,"CE","GOOD",36,"GOOD","FHB 0248",FALSE,"WMEEJ3BA6FK802643","austin",-97.71925,30.27285,0,"2015-12-07 21:05:58","78702"
"26372","Fortview Rd 2038, 78704 Austin",NA,"CE","GOOD",60,"GOOD","CSF 8924",FALSE,"WMEEJ3BA1EK733228","austin",-97.78813,30.23128,0,"2015-12-07 21:05:58","78704"
"26460","W 6th St 906, 78703 Austin",NA,"CE","GOOD",12,"GOOD","FBV 4367",FALSE,"WMEEJ3BA4FK799757","austin",-97.75327,30.27134,0,"2015-12-07 21:05:58","78703"
"26687","W 21st St 787, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4432",FALSE,"WMEEJ3BA2FK799417","austin",-97.74569,30.28406,0,"2015-12-07 21:10:58","78705"
"26729","I-35 N 300, 78701 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8688",FALSE,"WMEEJ3BA6FK802707","austin",-97.73605,30.26312,0,"2015-12-07 21:10:58","78701"
"26775","Fairlawn Ln 1830, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4385",FALSE,"WMEEJ3BA6FK799470","austin",-97.73963,30.24086,0,"2015-12-07 21:10:58","78704"
"26970","E 3rd St 605, 78701 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4468",FALSE,"WMEEJ3BA2FK802378","austin",-97.73809,30.26362,0,"2015-12-07 21:15:58","78701"
"27038","The Parking Spot",NA,"CE","GOOD",39,"GOOD","FJC 9783",FALSE,"WMEEJ3BA3FK802678","austin",-97.67598,30.22049,0,"2015-12-07 21:15:58","78719"
"27164","Cedar St 3584, 78705 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8925",FALSE,"WMEEJ3BA6EK735329","austin",-97.73527,30.3002,0,"2015-12-07 21:15:58","78705"
"27266","E Cesar Chavez St 1819, 78702 Austin",NA,"CE","UNACCEPTABLE",30,"UNACCEPTABLE","CK9 T306",FALSE,"WMEEJ3BA1AK417872","austin",-97.72524,30.25694,0,"2015-12-07 21:20:58","78702"
"27312","Parker Ln 2972, 78741 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4425",FALSE,"WMEEJ3BAXFK799584","austin",-97.74185,30.22535,0,"2015-12-07 21:20:58","78741"
"27317","Wood Hollow Dr 7123, 78731 Austin",NA,"CE","GOOD",75,"GOOD","CZT 0993",FALSE,"WMEEJ3BA6EK748081","austin",-97.75261,30.35413,0,"2015-12-07 21:20:58","78731"
"27364","E 4th St 171, 78701 Austin",NA,"CE","GOOD",78,"GOOD","CSG 1520",FALSE,"WMEEJ3BA2EK735456","austin",-97.74252,30.26594,0,"2015-12-07 21:20:58","78701"
"27403","San Jacinto Blvd 360, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FBV 4488",FALSE,"WMEEJ3BAXFK802998","austin",-97.74139,30.26524,0,"2015-12-07 21:20:58","78701"
"27748","University Ave 2604, 78705 Austin",NA,"CE","GOOD",60,"GOOD","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.73914,30.28994,0,"2015-12-07 21:26:00","78705"
"27786","W 2nd St, 78703 Austin",NA,"CE","GOOD",69,"GOOD","FBV 4423",FALSE,"WMEEJ3BA5FK799685","austin",-97.75434,30.26772,0,"2015-12-07 21:26:00","78703"
"27903","Haskell St 2173, 78702 Austin",NA,"CE","UNACCEPTABLE",30,"UNACCEPTABLE","CK9 T306",FALSE,"WMEEJ3BA1AK417872","austin",-97.72312,30.25126,0,"2015-12-07 21:31:01","78702"
"28099","Navasota St 1180, 78702 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.72741,30.27084,0,"2015-12-07 21:31:01","78702"
"28323","Jones Rd 1965, 78745 Austin",NA,"CE","GOOD",100,"GOOD","CZS 9748",FALSE,"WMEEJ3BA4EK748175","austin",-97.79377,30.22057,0,"2015-12-07 21:36:01","78745"
"28348","Comal St 452, 78702 Austin",NA,"CE","GOOD",90,"GOOD","FHB 2866",FALSE,"WMEEJ3BAXFK802502","austin",-97.72747,30.26185,0,"2015-12-07 21:36:01","78702"
"28436","W 8th St 230, 78701 Austin",NA,"CE","GOOD",51,"GOOD","CZT 0935",FALSE,"WMEEJ3BAXEK748343","austin",-97.74371,30.27042,0,"2015-12-07 21:36:01","78701"
"28472","W 2nd St 362, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FJD 0194",FALSE,"WMEEJ3BA5FK801886","austin",-97.74725,30.26532,0,"2015-12-07 21:36:01","78701"
"28485","Prospect Ave 1078, 78702 Austin",NA,"CE","UNACCEPTABLE",96,"UNACCEPTABLE","FBV 4370",FALSE,"WMEEJ3BAXFK798967","austin",-97.71791,30.265,0,"2015-12-07 21:36:01","78702"
"29204","W 7th St 2593, 78703 Austin",NA,"CE","GOOD",24,"GOOD","CYL 4630",FALSE,"WMEEJ3BA9EK749032","austin",-97.77516,30.28215,0,"2015-12-07 21:51:04","78703"
"29300","W 31st St 341, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FJC 9786",FALSE,"WMEEJ3BA0FK802489","austin",-97.73852,30.29599,0,"2015-12-07 21:51:04","78705"
"29350","Lavaca St 766, 78701 Austin",NA,"CE","GOOD",33,"GOOD","FJC 9935",FALSE,"WMEEJ3BAXFK801690","austin",-97.74481,30.27036,0,"2015-12-07 21:51:04","78701"
"29504","Leona St 1238, 78702 Austin",NA,"CE","GOOD",27,"GOOD","CYL 4628",FALSE,"WMEEJ3BA8EK748969","austin",-97.72201,30.27384,0,"2015-12-07 21:56:05","78702"
"29596","ACC South Austin Campus",NA,"CE","GOOD",48,"GOOD","FJC 9789",FALSE,"WMEEJ3BAXFK802211","austin",-97.79627,30.21619,0,"2015-12-07 21:56:05","78745"
"29752","W 2nd St 335, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FJD 0194",FALSE,"WMEEJ3BA5FK801886","austin",-97.74699,30.26518,0,"2015-12-07 21:56:05","78701"
"29805","Meriden Ln 1428, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4430",FALSE,"WMEEJ3BA3FK799460","austin",-97.76663,30.28644,0,"2015-12-07 21:56:05","78703"
"29832","Branch St 1122, 78702 Austin",NA,"CE","GOOD",18,"GOOD","FHB 2856",FALSE,"WMEEJ3BA0FK801410","austin",-97.73141,30.27031,0,"2015-12-07 22:01:05","78702"
"30024","W 9th St 351, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FGZ 8800",FALSE,"WMEEJ3BA1FK801576","austin",-97.74471,30.27164,0,"2015-12-07 22:01:05","78701"
"30253","E 6th St 709, 78701 Austin",NA,"CE","GOOD",75,"GOOD","FBV 6124",FALSE,"WMEEJ3BA2FK799028","austin",-97.7356,30.26598,0,"2015-12-07 22:06:05","78701"
"30333","W 7th St 575, 78701 Austin",NA,"CE","UNACCEPTABLE",54,"GOOD","FHB 2860",FALSE,"WMEEJ3BA3FK802079","austin",-97.74782,30.27048,0,"2015-12-07 22:06:05","78701"
"30785","Sabine St 352, 78701 Austin",NA,"CE","GOOD",51,"GOOD","FGZ 8624",FALSE,"WMEEJ3BA5FK802777","austin",-97.73661,30.26494,0,"2015-12-07 22:16:05","78701"
"30874","S Congress Ave 1424, 78704 Austin",NA,"CE","GOOD",78,"GOOD","CSG 1520",FALSE,"WMEEJ3BA2EK735456","austin",-97.74977,30.24964,0,"2015-12-07 22:16:05","78704"
"30934","Academy Dr 437, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.74422,30.2518,0,"2015-12-07 22:16:05","78704"
"31144","Zach Scott St 2052, 78723 Austin",NA,"CE","GOOD",69,"GOOD","CSF 8920",FALSE,"WMEEJ3BA8EK733792","austin",-97.70402,30.2942,0,"2015-12-07 22:21:05","78723"
"31398","Colorado St 828, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4430",FALSE,"WMEEJ3BA3FK799460","austin",-97.74336,30.27055,0,"2015-12-07 22:21:05","78701"
"31632","Old East Riverside Dr 1601, 78741 Austin",NA,"CE","GOOD",36,"GOOD","CSG 1543",FALSE,"WMEEJ3BA7EK734643","austin",-97.73216,30.24573,0,"2015-12-07 22:26:05","78741"
"31636","Treadwell St 1503, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8925",FALSE,"WMEEJ3BA6EK735329","austin",-97.76323,30.25691,0,"2015-12-07 22:26:05","78704"
"31799","The Parking Spot",NA,"CE","GOOD",100,"GOOD","CSG 2237",FALSE,"WMEEJ3BA0EK736105","austin",-97.67598,30.22049,0,"2015-12-07 22:31:06","78719"
"32219","Elmont Dr 2528, 78741 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4433",FALSE,"WMEEJ3BAXFK799391","austin",-97.72042,30.23927,0,"2015-12-07 22:36:06","78741"
"32229","Angelina St 1124, 78702 Austin",NA,"CE","GOOD",90,"GOOD","CZS 9754",FALSE,"WMEEJ3BA0EK748061","austin",-97.72456,30.26824,0,"2015-12-07 22:36:06","78702"
"32501","W 8th St 624, 78701 Austin",NA,"CE","GOOD",42,"GOOD","FJC 9788",FALSE,"WMEEJ3BA6FK802318","austin",-97.74798,30.27162,0,"2015-12-07 22:41:06","78701"
"32643","Gibson St W 1269, 78704 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4370",FALSE,"WMEEJ3BAXFK798967","austin",-97.76203,30.25485,0,"2015-12-07 22:41:06","78704"
"32967","E 3rd St 742, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T267",FALSE,"WMEEJ3BA0AK418219","austin",-97.73661,30.26334,0,"2015-12-07 22:46:07","78701"
"33041","W 34th St 705, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2826",FALSE,"WMEEJ3BAXFK802547","austin",-97.74181,30.30127,0,"2015-12-07 22:51:07","78705"
"33870","Del Curto Rd 2578, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CSG 2236",FALSE,"WMEEJ3BA8EK736207","austin",-97.77657,30.24452,0,"2015-12-07 23:01:07","78704"
"33925","Victory Dr 4107, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1334",FALSE,"WMEEJ3BAXFK800541","austin",-97.78982,30.23436,0,"2015-12-07 23:01:07","78704"
"34030","Red River St 98, 78701 Austin",NA,"CE","GOOD",72,"GOOD","CZT 0993",FALSE,"WMEEJ3BA6EK748081","austin",-97.73891,30.26157,0,"2015-12-07 23:06:07","78701"
"34183","E 22nd St 2366, 78722 Austin",NA,"CE","GOOD",54,"GOOD","FJC 9926",FALSE,"WMEEJ3BA2FK801196","austin",-97.71722,30.28362,0,"2015-12-07 23:06:07","78722"
"34415","Mary St W 470, 78704 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","FHB 2847",FALSE,"WMEEJ3BA4FK802009","austin",-97.75513,30.24629,0,"2015-12-07 23:11:08","78704"
"34541","E 48th St 925, 78751 Austin",NA,"CE","GOOD",60,"GOOD","CZT 1029",FALSE,"WMEEJ3BA8EK748373","austin",-97.71534,30.30744,0,"2015-12-07 23:11:08","78751"
"34566","W 10th St 2139, 78703 Austin",NA,"CE","GOOD",21,"GOOD","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.76826,30.28244,0,"2015-12-07 23:11:08","78703"
"34667","Durwood St 2558, 78704 Austin",NA,"CE","GOOD",36,"UNACCEPTABLE","CSF 9074",FALSE,"WMEEJ3BA8EK732979","austin",-97.75932,30.23918,0,"2015-12-07 23:16:08","78704"
"34849","Red River St 98, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8929",FALSE,"WMEEJ3BA9EK733333","austin",-97.73893,30.26151,0,"2015-12-07 23:16:08","78701"
"34905","Alpine Rd E 205, 78704 Austin",NA,"CE","GOOD",33,"GOOD","FBV 4380",FALSE,"WMEEJ3BA7FK799283","austin",-97.76039,30.22623,0,"2015-12-07 23:16:08","78704"
"35083","The Parking Spot",NA,"CE","GOOD",45,"GOOD","FHB 2835",FALSE,"WMEEJ3BA7FK802103","austin",-97.67598,30.22049,0,"2015-12-07 23:21:08","78719"
"35420","Sheringham Dr 4499, 78741 Austin",NA,"CE","GOOD",42,"GOOD","FHB 2861",FALSE,"WMEEJ3BA5FK800771","austin",-97.7232,30.22916,0,"2015-12-07 23:26:08","78741"
"35505","E 46th St 1009, 78751 Austin",NA,"CE","GOOD",60,"GOOD","CZT 1029",FALSE,"WMEEJ3BA8EK748373","austin",-97.71534,30.30439,0,"2015-12-07 23:26:08","78751"
"35873","Webberville Rd 2278, 78702 Austin",NA,"CE","GOOD",36,"GOOD","CZS 9744",FALSE,"WMEEJ3BA2EK748224","austin",-97.71609,30.26209,0,"2015-12-07 23:31:09","78702"
"35956","W 35th St 467, 78705 Austin",NA,"CE","GOOD",18,"GOOD","FBV 4474",FALSE,"WMEEJ3BA1FK802940","austin",-97.73784,30.30064,0,"2015-12-07 23:36:09","78705"
"36352","Robert T Martinez Jr St 64, 78702 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4365",FALSE,"WMEEJ3BA2FK799675","austin",-97.72223,30.25254,0,"2015-12-07 23:41:09","78702"
"36638","Sylvan Dr 1774, 78741 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4390",FALSE,"WMEEJ3BA1FK799294","austin",-97.73325,30.23885,0,"2015-12-07 23:46:09","78741"
"36804","Joe Sayers Ave 5250, 78756 Austin",NA,"CE","UNACCEPTABLE",57,"UNACCEPTABLE","FGZ 9139",FALSE,"WMEEJ3BA5FK800396","austin",-97.73745,30.32422,0,"2015-12-07 23:46:09","78756"
"36922","St. Edward's Parking",NA,"CE","GOOD",100,"GOOD","CK9 T285",FALSE,"WMEEJ3BA6AK417916","austin",-97.7513,30.22659,0,"2015-12-07 23:51:09","78704"
"37220","Harris Blvd 2404, 78703 Austin",NA,"CE","GOOD",27,"GOOD","CK9 T309",FALSE,"WMEEJ3BA6AK416698","austin",-97.75668,30.29132,0,"2015-12-07 23:56:09","78703"
"37228","Manor Rd 2378, 78722 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2826",FALSE,"WMEEJ3BAXFK802547","austin",-97.71728,30.28476,0,"2015-12-07 23:56:09","78722"
"37375","E Dean Keeton St 583, 78705 Austin",NA,"CE","GOOD",33,"GOOD","FJC 9935",FALSE,"WMEEJ3BAXFK801690","austin",-97.73243,30.28908,0,"2015-12-07 23:56:09","78705"
"38112","E 41st St 984, 78751 Austin",NA,"CE","GOOD",72,"GOOD","FFD 7841",FALSE,"WMEEJ3BA6FK803145","austin",-97.71933,30.2983,0,"2015-12-08 00:06:09","78751"
"38337","The Parking Spot",NA,"CE","GOOD",63,"GOOD","FBV 4433",FALSE,"WMEEJ3BAXFK799391","austin",-97.67598,30.22049,0,"2015-12-08 00:11:09","78719"
"38359","Elevation Apartments",NA,"CE","GOOD",33,"GOOD","FGZ 8813",FALSE,"WMEEJ3BA8FK802417","austin",-97.72794,30.23426,0,"2015-12-08 00:11:09","78741"
"38451","E 8th St 616, 78701 Austin",NA,"CE","GOOD",48,"GOOD","FGZ 8687",FALSE,"WMEEJ3BA5FK802746","austin",-97.7363,30.26834,0,"2015-12-08 00:11:09","78701"
"38663","Elm St 1032, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4377",FALSE,"WMEEJ3BA6FK800035","austin",-97.75847,30.27842,0,"2015-12-08 00:16:10","78703"
"38931","Adam L Chapa Sr St 164, 78702 Austin",NA,"CE","UNACCEPTABLE",24,"UNACCEPTABLE","FHB 1327",FALSE,"WMEEJ3BAXFK801754","austin",-97.72334,30.25737,0,"2015-12-08 00:21:10","78702"
"39903","E 6th St 1035, 78702 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8688",FALSE,"WMEEJ3BA6FK802707","austin",-97.73215,30.2649,0,"2015-12-08 00:36:10","78702"
"39927","Burnet Rd 5349, 78756 Austin",NA,"CE","GOOD",84,"GOOD","CZT 0998",FALSE,"WMEEJ3BA3EK748071","austin",-97.73947,30.32766,0,"2015-12-08 00:36:10","78756"
"39996","Josephine St 976, 78704 Austin",NA,"CE","GOOD",87,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.76208,30.2566,0,"2015-12-08 00:36:10","78704"
"40104","Branch St 1114, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4430",FALSE,"WMEEJ3BA3FK799460","austin",-97.73137,30.27019,0,"2015-12-08 00:36:10","78702"
"40491","Treadwell St 1505, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4425",FALSE,"WMEEJ3BAXFK799584","austin",-97.7635,30.2571,0,"2015-12-08 00:46:12","78704"
"41281","Kinney Ave 1350, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4439",FALSE,"WMEEJ3BA8FK799261","austin",-97.76635,30.25517,0,"2015-12-08 00:56:12","78704"
"42160","W 42nd St 1064, 78756 Austin",NA,"CE","GOOD",39,"GOOD","CZS 9750",FALSE,"WMEEJ3BA7EK748543","austin",-97.74069,30.3103,0,"2015-12-08 01:11:13","78756"
"42213","I-35 N 3386, 78705 Austin",NA,"CE","GOOD",78,"GOOD","CZT 0998",FALSE,"WMEEJ3BA3EK748071","austin",-97.72247,30.29254,0,"2015-12-08 01:11:13","78705"
"42412","E 37th St 979, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8617",FALSE,"WMEEJ3BA0FK802525","austin",-97.72264,30.29433,0,"2015-12-08 01:16:13","78705"
"42458","San Marcos St 475, 78702 Austin",NA,"CE","GOOD",66,"GOOD","CSF 8920",FALSE,"WMEEJ3BA8EK733792","austin",-97.73281,30.26435,0,"2015-12-08 01:16:13","78702"
"42631","E 18th St 1910, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8810",FALSE,"WMEEJ3BAXFK802189","austin",-97.72083,30.27881,0,"2015-12-08 01:16:13","78702"
"42721","Thornton Rd 2470, 78704 Austin",NA,"CE","GOOD",66,"GOOD","CSF 9069",FALSE,"WMEEJ3BA7EK733766","austin",-97.77287,30.24383,0,"2015-12-08 01:21:13","78704"
"43467","Sylvan Dr 1774, 78741 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4390",FALSE,"WMEEJ3BA1FK799294","austin",-97.73324,30.23879,0,"2015-12-08 01:31:14","78741"
"43595","Garden Villa Ln 3812, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4423",FALSE,"WMEEJ3BA5FK799685","austin",-97.77349,30.23036,0,"2015-12-08 01:31:14","78704"
"44225","Rainey St 55, 78701 Austin",NA,"CE","GOOD",51,"GOOD","GGG 3722",FALSE,"WMEEJ3BA7FK802943","austin",-97.73926,30.25723,0,"2015-12-08 01:41:14","78701"
"44406","S Congress Ave 522, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4425",FALSE,"WMEEJ3BAXFK799584","austin",-97.74759,30.25653,0,"2015-12-08 01:46:14","78704"
"44668","Dickson Dr 2256, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4430",FALSE,"WMEEJ3BA3FK799460","austin",-97.78082,30.24611,0,"2015-12-08 01:46:14","78704"
"44852","E 7th St 1206, 78702 Austin",NA,"CE","GOOD",60,"GOOD","FJC 9790",FALSE,"WMEEJ3BA5FK802066","austin",-97.72994,30.26536,0,"2015-12-08 01:51:14","78702"
"45415","E 5th St 1029, 78702 Austin",NA,"CE","GOOD",57,"GOOD","FJC 9787",FALSE,"WMEEJ3BA7FK802439","austin",-97.73218,30.26392,0,"2015-12-08 02:01:15","78702"
"45500","Treadwell St 1505, 78704 Austin",NA,"CE","GOOD",63,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.76348,30.25707,0,"2015-12-08 02:01:15","78704"
"46271","Rainey St 74, 78701 Austin",NA,"CE","UNACCEPTABLE",42,"GOOD","FBV 4475",FALSE,"WMEEJ3BA0FK803125","austin",-97.73966,30.25912,0,"2015-12-08 02:11:15","78701"
"47664","E 6th St 1666, 78702 Austin",NA,"CE","GOOD",84,"GOOD","FBV 4469",FALSE,"WMEEJ3BA2FK802400","austin",-97.72497,30.26296,0,"2015-12-08 02:36:16","78702"
