"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time..","zip"
"11840","Lynnwood St 5062, 78756 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4393",FALSE,"WMEEJ3BA2FK799241","austin",-97.74056,30.32242,0,"2015-12-07 16:55:51","78756"
"11898","Wilshire Blvd 1602, 78722 Austin",NA,"CE","GOOD",30,"GOOD","FHB 2842",FALSE,"WMEEJ3BA8FK800800","austin",-97.71122,30.29709,0,"2015-12-07 16:55:51","78722"
"11943","Woodrow Ave 4876, 78756 Austin",NA,"CE","GOOD",90,"GOOD","FJD 0200",FALSE,"WMEEJ3BA4FK802866","austin",-97.73827,30.32031,0,"2015-12-07 17:00:51","78756"
"11946","Valley View Rd 3876, 78704 Austin",NA,"CE","GOOD",54,"GOOD","FHB 1681",FALSE,"WMEEJ3BA0FK802167","austin",-97.7836,30.23321,0,"2015-12-07 17:00:51","78704"
"11958","Radam Ln 184, 78745 Austin",NA,"CE","GOOD",66,"GOOD","DBW 2627",FALSE,"WMEEJ3BA3EK748698","austin",-97.76627,30.22236,0,"2015-12-07 17:00:51","78745"
"11967","The Retreat at Barton Creek - South Entrance",NA,"CE","GOOD",36,"GOOD","CSF 9074",FALSE,"WMEEJ3BA8EK732979","austin",-97.79195,30.23759,0,"2015-12-07 17:00:51","78704"
"11997","W 26th St 853, 78705 Austin",NA,"CE","UNACCEPTABLE",75,"UNACCEPTABLE","FHB 2869",FALSE,"WMEEJ3BAXFK802600","austin",-97.74625,30.29076,0,"2015-12-07 17:00:51","78705"
"12046","E 7th St 2619, 78702 Austin",NA,"CE","GOOD",48,"GOOD","FHB 1550",FALSE,"WMEEJ3BA0FK801746","austin",-97.71251,30.26063,0,"2015-12-07 17:00:51","78702"
"12242","Nelray Blvd 691, 78751 Austin",NA,"CE","GOOD",39,"GOOD","CSF 8919",FALSE,"WMEEJ3BA0EK733883","austin",-97.72703,30.32211,0,"2015-12-07 17:05:51","78751"
"12278","2nd St S 1978, 78704 Austin",NA,"CE","GOOD",48,"GOOD","CK9 T262",FALSE,"WMEEJ3BA1AK418066","austin",-97.75833,30.2463,0,"2015-12-07 17:05:51","78704"
"12313","Cherrywood Rd 3338, 78722 Austin",NA,"CE","GOOD",78,"GOOD","FBV 6124",FALSE,"WMEEJ3BA2FK799028","austin",-97.71567,30.28865,0,"2015-12-07 17:05:51","78722"
"12322","2nd and Colorado",NA,"CE","GOOD",84,"GOOD","CSF 9063",FALSE,"WMEEJ3BA4EK733319","austin",-97.74578,30.26481,0,"2015-12-07 17:05:51","78701"
"12335","Cayenne Ln 7642, 78741 Austin",NA,"CE","GOOD",24,"GOOD","FJC 9791",FALSE,"WMEEJ3BA0FK802055","austin",-97.69124,30.22384,0,"2015-12-07 17:05:51","78741"
"12396","W 6th St 417, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FBV 4487",FALSE,"WMEEJ3BA8FK803020","austin",-97.74644,30.26903,0,"2015-12-07 17:05:51","78701"
"12411","Red River St 98, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8929",FALSE,"WMEEJ3BA9EK733333","austin",-97.73893,30.26151,0,"2015-12-07 17:05:51","78701"
"12414","Franklin Blvd 509, 78751 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T246",FALSE,"WMEEJ3BA1AK417225","austin",-97.72559,30.32049,0,"2015-12-07 17:05:51","78751"
"12454","S Pleasant Valley Rd 1828, 78741 Austin",NA,"CE","GOOD",48,"GOOD","FHB 2840",FALSE,"WMEEJ3BA4FK801815","austin",-97.72211,30.23565,0,"2015-12-07 17:05:51","78741"
"12461","Robbins Pl 1958, 78705 Austin",NA,"CE","UNACCEPTABLE",100,"GOOD","CZT 1031",FALSE,"WMEEJ3BA3EK748152","austin",-97.74936,30.28488,0,"2015-12-07 17:05:51","78705"
"12469","E 4th St 201, 78701 Austin",NA,"CE","GOOD",66,"GOOD","FGZ 8811",FALSE,"WMEEJ3BAXFK802287","austin",-97.74199,30.26573,0,"2015-12-07 17:05:51","78701"
"12485","Colorado St 380, 78701 Austin",NA,"CE","GOOD",57,"GOOD","FHB 2830",FALSE,"WMEEJ3BAXFK800670","austin",-97.74485,30.26639,0,"2015-12-07 17:05:51","78701"
"12547","Blanco St 765, 78703 Austin",NA,"CE","GOOD",87,"GOOD","CZT 0993",FALSE,"WMEEJ3BA6EK748081","austin",-97.75591,30.27452,0,"2015-12-07 17:10:51","78703"
"12945","S Lamar Blvd 2489, 78704 Austin",NA,"CE","GOOD",75,"GOOD","FBV 4359",FALSE,"WMEEJ3BA2FK799871","austin",-97.7779,30.24637,0,"2015-12-07 17:15:51","78704"
"12979","Garden Villa Ln 3760, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2870",FALSE,"WMEEJ3BA0FK802654","austin",-97.77308,30.23105,0,"2015-12-07 17:15:51","78704"
"13027","Alpine Rd E 169, 78704 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4380",FALSE,"WMEEJ3BA7FK799283","austin",-97.76063,30.22651,0,"2015-12-07 17:15:51","78704"
"13034","University Village",NA,"CE","GOOD",39,"GOOD","FGZ 8627",FALSE,"WMEEJ3BA4FK802477","austin",-97.7118,30.23596,0,"2015-12-07 17:15:51","78741"
"13066","Treadwell St 1261, 78704 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2829",FALSE,"WMEEJ3BA9FK802796","austin",-97.76115,30.25584,0,"2015-12-07 17:20:52","78704"
"13132","Easy Wind Dr 7246, 78752 Austin",NA,"CE","GOOD",81,"GOOD","CZT 0933",FALSE,"WMEEJ3BAXEK748410","austin",-97.71914,30.34049,0,"2015-12-07 17:20:52","78752"
"13138","San Marcos St 1032, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4395",FALSE,"WMEEJ3BA9FK799219","austin",-97.73097,30.26911,0,"2015-12-07 17:20:52","78702"
"13209","W 2nd St 171, 78701 Austin",NA,"CE","GOOD",63,"GOOD","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.7451,30.26459,0,"2015-12-07 17:20:52","78701"
"13253","E 18th St 1910, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8810",FALSE,"WMEEJ3BAXFK802189","austin",-97.72083,30.27881,0,"2015-12-07 17:20:52","78702"
"13254","S Lamar Blvd 1560, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8925",FALSE,"WMEEJ3BA6EK735329","austin",-97.76467,30.25217,0,"2015-12-07 17:20:52","78704"
"13339","Ballpark East",NA,"CE","GOOD",18,"GOOD","GGG 3720",FALSE,"WMEEJ3BA4FK801474","austin",-97.7187,30.23515,0,"2015-12-07 17:25:52","78741"
"13358","Royal Crest Dr 1520, 78741 Austin",NA,"CE","UNACCEPTABLE",100,"GOOD","FHB 2838",FALSE,"WMEEJ3BA0FK800578","austin",-97.73004,30.24098,0,"2015-12-07 17:25:52","78741"
"13409","Town Lake Cir 2305, 78741 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4394",FALSE,"WMEEJ3BAXFK799231","austin",-97.7241,30.23978,0,"2015-12-07 17:25:52","78741"
"13413","Post Road Dr 589, 78704 Austin",NA,"CE","GOOD",33,"GOOD","CZT 0923",FALSE,"WMEEJ3BA1EK748313","austin",-97.76791,30.22862,0,"2015-12-07 17:25:52","78704"
"13434","E 37th St 174, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2847",FALSE,"WMEEJ3BA4FK802009","austin",-97.73342,30.29998,0,"2015-12-07 17:25:52","78705"
"13450","Simond Ave 1889, 78723 Austin",NA,"CE","GOOD",100,"UNACCEPTABLE","FBV 4438",FALSE,"WMEEJ3BA2FK799286","austin",-97.7042,30.29793,0,"2015-12-07 17:25:52","78723"
"13468","Threadgill St 3906, 78723 Austin",NA,"CE","GOOD",96,"GOOD","CSF 8931",FALSE,"WMEEJ3BA9EK733784","austin",-97.70011,30.29096,0,"2015-12-07 17:25:52","78723"
"13501","W 3rd St 445, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T255",FALSE,"WMEEJ3BA2AK417878","austin",-97.74806,30.26646,0,"2015-12-07 17:25:52","78701"
"13505","Manchaca Rd 2805, 78704 Austin",NA,"CE","GOOD",72,"GOOD","FBV 4359",FALSE,"WMEEJ3BA2FK799871","austin",-97.78136,30.24378,0,"2015-12-07 17:25:52","78704"
"13521","Coleto St 2232, 78722 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4369",FALSE,"WMEEJ3BA7FK799204","austin",-97.71905,30.28361,0,"2015-12-07 17:25:52","78722"
"13597","E 4th St 201, 78701 Austin",NA,"CE","GOOD",21,"UNACCEPTABLE","FHB 1676",FALSE,"WMEEJ3BA6FK802724","austin",-97.74187,30.26584,0,"2015-12-07 17:25:52","78701"
"13662","Ridgeview St 2341, 78704 Austin",NA,"CE","GOOD",21,"GOOD","CZS 9747",FALSE,"WMEEJ3BA1EK748201","austin",-97.77722,30.25602,0,"2015-12-07 17:30:52","78704"
"13700","Jones Rd 1965, 78745 Austin",NA,"CE","GOOD",100,"GOOD","CZS 9748",FALSE,"WMEEJ3BA4EK748175","austin",-97.79377,30.22057,0,"2015-12-07 17:30:52","78745"
"13758","Cobalt II",NA,"CE","GOOD",27,"GOOD","FBV 4388",FALSE,"WMEEJ3BA2FK799420","austin",-97.73096,30.23814,0,"2015-12-07 17:30:52","78741"
"13788","Navasota St 1164, 78702 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.72717,30.26955,0,"2015-12-07 17:30:52","78702"
"13840","Airport Blvd 4683, 78751 Austin",NA,"CE","UNACCEPTABLE",81,"UNACCEPTABLE","FJC 9930",FALSE,"WMEEJ3BA4FK801328","austin",-97.71528,30.30651,0,"2015-12-07 17:30:52","78751"
"13845","Cobalt I",NA,"CE","GOOD",48,"GOOD","FHB 2840",FALSE,"WMEEJ3BA4FK801815","austin",-97.73211,30.2393,0,"2015-12-07 17:30:52","78741"
"13935","W 10th St 1797, 78703 Austin",NA,"CE","GOOD",87,"UNACCEPTABLE","CZT 0993",FALSE,"WMEEJ3BA6EK748081","austin",-97.76441,30.28122,0,"2015-12-07 17:35:52","78703"
"13950","Sheringham Dr 2552, 78741 Austin",NA,"CE","UNACCEPTABLE",45,"UNACCEPTABLE","CSG 1544",FALSE,"WMEEJ3BA6EK734861","austin",-97.72477,30.23105,0,"2015-12-07 17:35:52","78741"
"13997","The Element",NA,"CE","GOOD",81,"GOOD","CSF 9063",FALSE,"WMEEJ3BA4EK733319","austin",-97.73022,30.24044,0,"2015-12-07 17:35:52","78741"
"14112","Rainey St 55, 78701 Austin",NA,"CE","GOOD",96,"GOOD","FGZ 9137",FALSE,"WMEEJ3BA1FK802176","austin",-97.73928,30.25725,0,"2015-12-07 17:35:52","78701"
"14121","W 5th St 1617, 78703 Austin",NA,"CE","GOOD",48,"GOOD","FGZ 8689",FALSE,"WMEEJ3BAXFK802161","austin",-97.76448,30.27448,0,"2015-12-07 17:35:52","78703"
"14128","E 5th St 999, 78702 Austin",NA,"CE","GOOD",57,"GOOD","FJC 9932",FALSE,"WMEEJ3BA0FK801441","austin",-97.7324,30.26398,0,"2015-12-07 17:35:52","78702"
"14196","Westhill Dr 2820, 78704 Austin",NA,"CE","GOOD",21,"GOOD","FGZ 8629",FALSE,"WMEEJ3BA9FK802300","austin",-97.78333,30.24612,0,"2015-12-07 17:40:52","78704"
"14232","E 30th St 1307, 78722 Austin",NA,"CE","GOOD",69,"GOOD","FJC 9785",FALSE,"WMEEJ3BA3FK802518","austin",-97.72154,30.28698,0,"2015-12-07 17:40:52","78722"
"14255","Windsor Rd 1280, 78703 Austin",NA,"CE","GOOD",51,"GOOD","CZT 0920",FALSE,"WMEEJ3BA2EK748904","austin",-97.75368,30.27865,0,"2015-12-07 17:40:52","78703"
"14310","Elm St 1032, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4377",FALSE,"WMEEJ3BA6FK800035","austin",-97.75847,30.27842,0,"2015-12-07 17:40:52","78703"
"14339","The Canopy",NA,"CE","GOOD",51,"GOOD","FHB 2863",FALSE,"WMEEJ3BA3FK802325","austin",-97.69811,30.26199,0,"2015-12-07 17:40:52","78702"
"14413","W 8th St 1659, 78703 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T264",FALSE,"WMEEJ3BAXAK417420","austin",-97.76206,30.2771,0,"2015-12-07 17:40:52","78703"
"14430","Meriden Ln 1428, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4430",FALSE,"WMEEJ3BA3FK799460","austin",-97.76663,30.28644,0,"2015-12-07 17:40:52","78703"
"14483","San Marcos St 1086, 78702 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4469",FALSE,"WMEEJ3BA2FK802400","austin",-97.73088,30.26965,0,"2015-12-07 17:45:52","78702"
"14546","Deep Eddy Ave 558, 78703 Austin",NA,"CE","GOOD",42,"GOOD","FBV 4381",FALSE,"WMEEJ3BA6FK799310","austin",-97.77194,30.27867,0,"2015-12-07 17:45:52","78703"
"14574","E 4th St 139, 78701 Austin",NA,"CE","GOOD",27,"GOOD","FTD 8882",FALSE,"WMEEJ3BA2FK802980","austin",-97.74296,30.26601,0,"2015-12-07 17:45:52","78701"
"14576","Helms St 3112, 78705 Austin",NA,"CE","GOOD",48,"GOOD","FJC 9934",FALSE,"WMEEJ3BA2FK801568","austin",-97.73628,30.29503,0,"2015-12-07 17:45:52","78705"
"14607","Terrell Hill Dr 655, 78704 Austin",NA,"CE","UNACCEPTABLE",60,"GOOD","FGZ 8812",FALSE,"WMEEJ3BA9FK802345","austin",-97.76438,30.23581,0,"2015-12-07 17:45:52","78704"
"14612","W 8th St 2645, 78703 Austin",NA,"CE","GOOD",18,"GOOD","FFD 6224",FALSE,"WMEEJ3BA6FK801606","austin",-97.77571,30.28422,0,"2015-12-07 17:45:52","78703"
"14640","Fairlawn Ln 1818, 78704 Austin",NA,"CE","GOOD",51,"GOOD","FGZ 8615",FALSE,"WMEEJ3BA8FK802384","austin",-97.73959,30.24105,0,"2015-12-07 17:45:52","78704"
"14642","Shoal Creek Blvd 4048, 78756 Austin",NA,"CE","UNACCEPTABLE",63,"UNACCEPTABLE","CSF 9064",FALSE,"WMEEJ3BA2EK733819","austin",-97.74784,30.3128,0,"2015-12-07 17:45:52","78756"
"14750","Annie St W 809, 78704 Austin",NA,"CE","UNACCEPTABLE",90,"GOOD","FBV 4440",FALSE,"WMEEJ3BAXFK799245","austin",-97.75952,30.24856,0,"2015-12-07 17:50:52","78704"
"14779","Polo Rd 1849, 78703 Austin",NA,"CE","GOOD",45,"GOOD","CSF 9200",FALSE,"WMEEJ3BA4EK734941","austin",-97.76045,30.28833,0,"2015-12-07 17:50:52","78703"
"14788","S Congress Ave 1868, 78704 Austin",NA,"CE","GOOD",48,"GOOD","CK9 T262",FALSE,"WMEEJ3BA1AK418066","austin",-97.7513,30.24552,0,"2015-12-07 17:50:52","78704"
"14872","Bailey Ln 3942, 78756 Austin",NA,"CE","GOOD",78,"GOOD","CZS 9752",FALSE,"WMEEJ3BA3EK748958","austin",-97.74415,30.30859,0,"2015-12-07 17:50:52","78756"
"14899","Walsh St 504, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FFD 7840",FALSE,"WMEEJ3BA2FK803210","austin",-97.75804,30.27214,0,"2015-12-07 17:50:52","78703"
"14901","E 22nd St 2366, 78722 Austin",NA,"CE","GOOD",54,"GOOD","FJC 9926",FALSE,"WMEEJ3BA2FK801196","austin",-97.71722,30.28362,0,"2015-12-07 17:50:52","78722"
"14906","Guadalupe St 848, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FBV 4487",FALSE,"WMEEJ3BA8FK803020","austin",-97.74573,30.27143,0,"2015-12-07 17:50:52","78701"
"14974","Neches St 674, 78701 Austin",NA,"CE","GOOD",21,"GOOD","FGZ 8613",FALSE,"WMEEJ3BA0FK801357","austin",-97.73794,30.26751,0,"2015-12-07 17:50:52","78701"
"14986","Bennett Ave 4578, 78751 Austin",NA,"CE","UNACCEPTABLE",69,"UNACCEPTABLE","CZT 1033",FALSE,"WMEEJ3BA9EK748513","austin",-97.71707,30.30502,0,"2015-12-07 17:50:52","78751"
"15025","S Lakeshore Blvd 1763, 78741 Austin",NA,"CE","GOOD",42,"GOOD","FHB 2899",FALSE,"WMEEJ3BA0FK800676","austin",-97.72887,30.24492,0,"2015-12-07 17:55:53","78741"
"15027","ACC Eastview Campus",NA,"CE","GOOD",69,"GOOD","CSF 8935",FALSE,"WMEEJ3BA5EK734592","austin",-97.70532,30.26726,0,"2015-12-07 17:55:53","78702"
"15067","Rio Grande St 422, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4476",FALSE,"WMEEJ3BA3FK802826","austin",-97.75003,30.26875,0,"2015-12-07 17:55:53","78701"
"15070","Oltorf St W 502, 78704 Austin",NA,"CE","GOOD",57,"GOOD","FJC 9787",FALSE,"WMEEJ3BA7FK802439","austin",-97.75791,30.24173,0,"2015-12-07 17:55:53","78704"
"15081","Gamez Cv 700, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1677",FALSE,"WMEEJ3BA0FK802461","austin",-97.76775,30.23145,0,"2015-12-07 17:55:53","78704"
"15084","E Dean Keeton St 832, 78705 Austin",NA,"CE","GOOD",57,"GOOD","CSF 9071",FALSE,"WMEEJ3BAXEK734569","austin",-97.72882,30.28826,0,"2015-12-07 17:55:53","78705"
"15086","ACC South Austin Campus",NA,"CE","GOOD",48,"GOOD","FJC 9789",FALSE,"WMEEJ3BAXFK802211","austin",-97.79627,30.21619,0,"2015-12-07 17:55:53","78745"
"15115","Comal St 452, 78702 Austin",NA,"CE","GOOD",90,"GOOD","FHB 2866",FALSE,"WMEEJ3BAXFK802502","austin",-97.72747,30.26185,0,"2015-12-07 17:55:53","78702"
"15139","Berkman Dr, 78723 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4389",FALSE,"WMEEJ3BA0FK799335","austin",-97.69952,30.30062,0,"2015-12-07 17:55:53","78723"
"15179","Calles St 634, 78702 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.71212,30.25961,0,"2015-12-07 17:55:53","78702"
"15218","Robert T Martinez Jr St 606, 78702 Austin",NA,"CE","UNACCEPTABLE",39,"GOOD","FJC 9937",FALSE,"WMEEJ3BA3FK801790","austin",-97.71835,30.26081,0,"2015-12-07 17:55:53","78702"
"15240","E 13th St 3036, 78702 Austin",NA,"CE","GOOD",100,"GOOD","CYL 4638",FALSE,"WMEEJ3BA7EK748932","austin",-97.7038,30.27724,0,"2015-12-07 17:55:53","78702"
"15290","Sabine St 352, 78701 Austin",NA,"CE","GOOD",51,"GOOD","FGZ 8624",FALSE,"WMEEJ3BA5FK802777","austin",-97.73661,30.26494,0,"2015-12-07 18:00:53","78701"
"15337","La Casa Dr 2185, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FGZ 8626",FALSE,"WMEEJ3BA6FK802495","austin",-97.78035,30.24747,0,"2015-12-07 18:00:53","78704"
"15364","E 10th St 517, 78701 Austin",NA,"CE","GOOD",21,"GOOD","CK9 T283",FALSE,"WMEEJ3BA3AK417209","austin",-97.73619,30.27036,0,"2015-12-07 18:00:53","78701"
"15419","Arden Dr 1225, 78745 Austin",NA,"CE","GOOD",60,"GOOD","FBV 4493",FALSE,"WMEEJ3BA7FK802330","austin",-97.78191,30.21958,0,"2015-12-07 18:00:53","78745"
"15491","Mill St 814, 78702 Austin",NA,"CE","GOOD",42,"GOOD","CSF 9066",FALSE,"WMEEJ3BA9EK733235","austin",-97.71915,30.26295,0,"2015-12-07 18:00:53","78702"
"15492","The Element",NA,"CE","GOOD",60,"GOOD","CZT 0995",FALSE,"WMEEJ3BA8EK748163","austin",-97.73022,30.24044,0,"2015-12-07 18:00:53","78741"
"15631","E 49th St 761, 78751 Austin",NA,"CE","GOOD",69,"GOOD","FJC 9785",FALSE,"WMEEJ3BA3FK802518","austin",-97.71815,30.31063,0,"2015-12-07 18:05:53","78751"
"15706","Salado St 2986, 78705 Austin",NA,"CE","GOOD",81,"GOOD","FBV 4387",FALSE,"WMEEJ3BA9FK799480","austin",-97.74367,30.29735,0,"2015-12-07 18:05:53","78705"
"15794","W 10th St 2139, 78703 Austin",NA,"CE","GOOD",21,"GOOD","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.76826,30.28244,0,"2015-12-07 18:05:53","78703"
"15823","Huerta St 747, 78704 Austin",NA,"CE","GOOD",21,"GOOD","FHB 1676",FALSE,"WMEEJ3BA6FK802724","austin",-97.76417,30.23735,0,"2015-12-07 18:05:53","78704"
"15963","Kern Ramble St 6, 78722 Austin",NA,"CE","UNACCEPTABLE",24,"UNACCEPTABLE","FBV 4477",FALSE,"WMEEJ3BA3FK803068","austin",-97.71689,30.28938,0,"2015-12-07 18:10:53","78722"
"15969","5th St S 2748, 78704 Austin",NA,"CE","GOOD",27,"GOOD","FTD 8882",FALSE,"WMEEJ3BA2FK802980","austin",-97.76633,30.23946,0,"2015-12-07 18:10:53","78704"
"15999","Tambaleo Apartments",NA,"CE","GOOD",100,"GOOD","FHB 2845",FALSE,"WMEEJ3BA4FK801863","austin",-97.76375,30.24544,0,"2015-12-07 18:10:53","78704"
"16026","Nash Ave 1716, 78704 Austin",NA,"CE","GOOD",72,"GOOD","CZS 9749",FALSE,"WMEEJ3BA2EK748112","austin",-97.76956,30.25274,0,"2015-12-07 18:10:53","78704"
"16040","Merrie Lynn Ave 3440, 78722 Austin",NA,"CE","GOOD",60,"GOOD","CYL 4626",FALSE,"WMEEJ3BA7EK748123","austin",-97.71242,30.2876,0,"2015-12-07 18:10:53","78722"
"16057","Capital Metro Downtown Station",NA,"CE","GOOD",78,"GOOD","FBV 4371",FALSE,"WMEEJ3BAXFK798502","austin",-97.73939,30.26512,0,"2015-12-07 18:10:53","78701"
"16073","Bouldin Ave 1834, 78704 Austin",NA,"CE","GOOD",48,"GOOD","FGZ 8689",FALSE,"WMEEJ3BAXFK802161","austin",-97.76031,30.24847,0,"2015-12-07 18:10:53","78704"
"16109","W 24 1/2 St 743, 78705 Austin",NA,"CE","GOOD",30,"GOOD","FHB 2825",FALSE,"WMEEJ3BA4FK802818","austin",-97.74437,30.28863,0,"2015-12-07 18:15:53","78705"
"16178","S Congress Ave 1207, 78704 Austin",NA,"CE","GOOD",57,"GOOD","FJC 9787",FALSE,"WMEEJ3BA7FK802439","austin",-97.74874,30.25183,0,"2015-12-07 18:15:53","78704"
"16248","Lydia St 702, 78702 Austin",NA,"CE","GOOD",45,"GOOD","FHB 2861",FALSE,"WMEEJ3BA5FK800771","austin",-97.72878,30.26518,0,"2015-12-07 18:15:53","78702"
"16262","Spyglass Dr 1795, 78746 Austin",NA,"CE","GOOD",63,"UNACCEPTABLE","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.79095,30.25871,0,"2015-12-07 18:15:53","78746"
"16286","Navasota St 1180, 78702 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.72741,30.27084,0,"2015-12-07 18:15:53","78702"
"16312","Tinnin Ford Rd 1486, 78741 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T246",FALSE,"WMEEJ3BA1AK417225","austin",-97.72655,30.24125,0,"2015-12-07 18:15:53","78741"
"16318","W Oltorf St, 78704 Austin",NA,"CE","GOOD",63,"GOOD","FHB 1329",FALSE,"WMEEJ3BA6FK801671","austin",-97.75423,30.23885,0,"2015-12-07 18:15:53","78704"
"16350","Evans Ave 5020, 78751 Austin",NA,"CE","GOOD",27,"GOOD","CK9 T292",FALSE,"WMEEJ3BA0AK417619","austin",-97.71961,30.31297,0,"2015-12-07 18:15:53","78751"
"16351","W 55th St 493, 78751 Austin",NA,"CE","GOOD",48,"GOOD","FGZ 8687",FALSE,"WMEEJ3BA5FK802746","austin",-97.72418,30.32192,0,"2015-12-07 18:15:53","78751"
"16359","Webberville Rd 2278, 78702 Austin",NA,"CE","GOOD",36,"GOOD","CZS 9744",FALSE,"WMEEJ3BA2EK748224","austin",-97.71609,30.26209,0,"2015-12-07 18:15:53","78702"
"16361","SL Davis Ave 2230, 78702 Austin",NA,"CE","GOOD",21,"UNACCEPTABLE","FGZ 8613",FALSE,"WMEEJ3BA0FK801357","austin",-97.71597,30.27123,0,"2015-12-07 18:15:53","78702"
"16380","Anken Dr 2327, 78741 Austin",NA,"CE","GOOD",27,"UNACCEPTABLE","CSG 1541",FALSE,"WMEEJ3BA7EK734657","austin",-97.72963,30.2312,0,"2015-12-07 18:20:53","78741"
"16408","W 7th St 2593, 78703 Austin",NA,"CE","GOOD",24,"GOOD","CYL 4630",FALSE,"WMEEJ3BA9EK749032","austin",-97.77516,30.28215,0,"2015-12-07 18:20:53","78703"
"16590","Peacock Ln 619, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4467",FALSE,"WMEEJ3BA7FK801727","austin",-97.76483,30.23462,0,"2015-12-07 18:20:53","78704"
"16617","W 8th St 1683, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1334",FALSE,"WMEEJ3BAXFK800541","austin",-97.76232,30.27728,0,"2015-12-07 18:20:53","78703"
"16633","Capital Metro Downtown Station",NA,"CE","GOOD",100,"GOOD","CK9 T264",FALSE,"WMEEJ3BAXAK417420","austin",-97.73939,30.26512,0,"2015-12-07 18:20:53","78701"
"16652","Del Curto Rd 2466, 78704 Austin",NA,"CE","GOOD",75,"GOOD","FGZ 8677",FALSE,"WMEEJ3BA1FK801948","austin",-97.77595,30.24526,0,"2015-12-07 18:20:53","78704"
"16665","Wood Hollow Dr 7206, 78731 Austin",NA,"CE","GOOD",12,"GOOD","FBV 4471",FALSE,"WMEEJ3BA1FK802551","austin",-97.75169,30.35564,0,"2015-12-07 18:25:53","78731"
"16666","Town Creek Dr 1469, 78741 Austin",NA,"CE","UNACCEPTABLE",18,"UNACCEPTABLE","GGG 3720",FALSE,"WMEEJ3BA4FK801474","austin",-97.72676,30.24209,0,"2015-12-07 18:25:53","78741"
"16672","West Ave 546, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2829",FALSE,"WMEEJ3BA9FK802796","austin",-97.75085,30.26979,0,"2015-12-07 18:25:53","78701"
"16697","Brazos St 628, 78701 Austin",NA,"CE","GOOD",18,"GOOD","FGZ 8629",FALSE,"WMEEJ3BA9FK802300","austin",-97.74137,30.26798,0,"2015-12-07 18:25:53","78701"
"16750","Woodrow Ave 5650, 78756 Austin",NA,"CE","GOOD",60,"GOOD","CSF 8927",FALSE,"WMEEJ3BA1EK734332","austin",-97.73315,30.32836,0,"2015-12-07 18:25:53","78756"
"16833","Run of the Oaks St 3890, 78704 Austin",NA,"CE","GOOD",72,"GOOD","FBV 4359",FALSE,"WMEEJ3BA2FK799871","austin",-97.77914,30.23072,0,"2015-12-07 18:25:53","78704"
"16845","Elm St 1230, 78703 Austin",NA,"CE","GOOD",15,"GOOD","FGZ 8800",FALSE,"WMEEJ3BA1FK801576","austin",-97.75795,30.28005,0,"2015-12-07 18:25:53","78703"
"16853","ACC South Austin Campus",NA,"CE","GOOD",48,"GOOD","FBV 4429",FALSE,"WMEEJ3BA3FK799474","austin",-97.79627,30.21619,0,"2015-12-07 18:25:53","78745"
"16894","S Lakeshore Blvd 1763, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8804",FALSE,"WMEEJ3BA6FK800374","austin",-97.72886,30.24483,0,"2015-12-07 18:25:53","78741"
